"Sample_ID","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Province","Region","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage"
"18-094",NA,"OQ326761","Canis lupus familiaris","brain","01-Jan-2018",NA,NA,NA,"Davao",NA,NA,NA,"vgtk","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311
"18-133",NA,"OQ326760","Canis lupus familiaris","brain","01-Jan-2018",NA,NA,NA,"Tagum",NA,NA,NA,"vgtk","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311
"18-130",NA,"OQ326759","Canis lupus familiaris","brain","01-Jan-2018",NA,NA,NA,"Davao",NA,NA,NA,"vgtk","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311
"18-118",NA,"OQ326758","Canis lupus familiaris","brain","01-Jan-2018",NA,NA,NA,"Digos Cogon",NA,NA,NA,"vgtk","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311
"18-092",NA,"OQ326757","Canis lupus familiaris","brain","01-Jan-2018",NA,NA,NA,"Davao",NA,NA,NA,"vgtk","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311
"18-114",NA,"OQ326756","Canis lupus familiaris","brain","01-Jan-2018",NA,NA,NA,"Davao",NA,NA,NA,"vgtk","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311
"18-101",NA,"OQ326755","Canis lupus familiaris","brain","01-Jan-2018",NA,NA,NA,"Davao",NA,NA,NA,"vgtk","Bacus,M.G., Buenaventura,S.G.C., Mamites,A.M.C., Elizagaque,H.G., Labrador,C., Delfin,F.C., Eng,M.N.J., Lagare,A.P., Marquez,G.N., Murao,L.A.E.",33878454,0.988937311
"R6-2021-4568",NA,"OR971544","Canis lupus familiaris","brain","12-Oct-2021",NA,NA,NA,"Guimaras",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4511",NA,"OR971543","Canis lupus familiaris","brain","07-Oct-2021",NA,NA,NA,"Antique",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R6-2021-4447",NA,"OR971542","Canis lupus familiaris","brain","06-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4446",NA,"OR971541","Canis lupus familiaris","brain","06-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4431",NA,"OR971540","Canis lupus familiaris","brain","05-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2019-3499",NA,"OR971539","Canis lupus familiaris","brain","10-Oct-2019",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2019-3303",NA,"OR971538","Canis lupus familiaris","brain","17-Sep-2019",NA,NA,NA,"Antique",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2019-2940",NA,"OR971537","Canis lupus familiaris","brain","29-Aug-2019",NA,NA,NA,"Capiz",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2019-2722",NA,"OR971536","Canis lupus familiaris","brain","17-Jun-2019",NA,NA,NA,"Guimaras",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2019-2184",NA,"OR971535","Canis lupus familiaris","brain","11-Jun-2019",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2019-1399",NA,"OR971534","Canis lupus familiaris","brain","15-Apr-2019",NA,NA,NA,"Aklan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"R5-2021-0517",NA,"OR971533","Canis lupus familiaris","brain","10-May-2021",NA,NA,NA,"Camarines Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0478",NA,"OR971532","Canis lupus familiaris","brain","06-May-2021",NA,NA,NA,"Albay",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0475",NA,"OR971531","Canis lupus familiaris","brain","05-May-2021",NA,NA,NA,"Camarines Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0472",NA,"OR971530","Canis lupus familiaris","brain","03-May-2021",NA,NA,NA,"Camarines Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0470",NA,"OR971529","Canis lupus familiaris","brain","03-May-2021",NA,NA,NA,"Camarines Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0447",NA,"OR971528","Canis lupus familiaris","brain","26-Apr-2021",NA,NA,NA,"Sorsogon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R5-2021-0446",NA,"OR971527","Canis lupus familiaris","brain","27-Apr-2021",NA,NA,NA,"Camarines Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0445",NA,"OR971526","Canis lupus familiaris","brain","26-Apr-2021",NA,NA,NA,"Sorsogon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0426",NA,"OR971525","Canis lupus familiaris","brain","19-Apr-2021",NA,NA,NA,"Albay",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0424",NA,"OR971524","Canis lupus familiaris","brain","19-Apr-2021",NA,NA,NA,"Camarines Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0404",NA,"OR971523","Canis lupus familiaris","brain","12-Apr-2021",NA,NA,NA,"Camarines Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"R5-2021-0376",NA,"OR971522","Canis lupus familiaris","brain","02-Apr-2021",NA,NA,NA,"Albay",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0335",NA,"OR971521","Canis lupus familiaris","brain","22-Mar-2021",NA,NA,NA,"Albay",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0334",NA,"OR971520","Canis lupus familiaris","brain","22-Mar-2021",NA,NA,NA,"Sorsogon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0329",NA,"OR971519","Canis lupus familiaris","brain","22-Mar-2021",NA,NA,NA,"Camarines Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0328",NA,"OR971518","Canis lupus familiaris","brain","22-Mar-2021",NA,NA,NA,"Camarines Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0278",NA,"OR971517","Canis lupus familiaris","brain","05-Mar-2021",NA,NA,NA,"Albay",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0276",NA,"OR971516","Canis lupus familiaris","brain","05-Mar-2021",NA,NA,NA,"Camarines Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0142",NA,"OR971515","Canis lupus familiaris","brain","01-Feb-2021",NA,NA,NA,"Camarines Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0140",NA,"OR971514","Canis lupus familiaris","brain","01-Feb-2021",NA,NA,NA,"Camarines Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0139",NA,"OR971513","Canis lupus familiaris","brain","01-Feb-2021",NA,NA,NA,"Camarines Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0138",NA,"OR971512","Canis lupus familiaris","brain","01-Feb-2021",NA,NA,NA,"Camarines Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0093",NA,"OR971511","Canis lupus familiaris","brain","20-Jan-2021",NA,NA,NA,"Albay",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0092",NA,"OR971510","Canis lupus familiaris","brain","19-Jan-2021",NA,NA,NA,"Albay",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0069",NA,"OR971509","Canis lupus familiaris","brain","11-Jan-2021",NA,NA,NA,"Albay",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0042",NA,"OR971508","Canis lupus familiaris","brain","05-Jan-2021",NA,NA,NA,"Albay",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2021-0041",NA,"OR971507","Canis lupus familiaris","brain","05-Jan-2021",NA,NA,NA,"Albay",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2019-0064",NA,"OR971506","Canis lupus familiaris","brain","07-Mar-2019",NA,NA,NA,"Camarines Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2018-0334",NA,"OR971505","Canis lupus familiaris","brain","07-Dec-2018",NA,NA,NA,"Camarines Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2018-0259",NA,"OR971504","Canis lupus familiaris","brain","14-Sep-2018",NA,NA,NA,"Sorsogon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2018-0219",NA,"OR971503","Canis lupus familiaris","brain","10-Aug-2018",NA,NA,NA,"Sorsogon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2018-0151",NA,"OR971502","Bos taurus","brain","02-May-2018",NA,NA,NA,"Sorsogon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2018-0070",NA,"OR971501","Canis lupus familiaris","brain","27-Feb-2018",NA,NA,NA,"Sorsogon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2018-0069",NA,"OR971500","Canis lupus familiaris","brain","27-Feb-2018",NA,NA,NA,"Sorsogon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2018-0067",NA,"OR971499","Canis lupus familiaris","brain","20-Feb-2018",NA,NA,NA,"Sorsogon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R5-2018-0051",NA,"OR971498","Canis lupus familiaris","brain","08-Feb-2018",NA,NA,NA,"Sorsogon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R4B-2022-00011",NA,"OR971497","Canis lupus familiaris","brain",NA,NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4B-2022-00010",NA,"OR971496","Canis lupus familiaris","brain","03-Mar-2022",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4B-2022-00008",NA,"OR971495","Canis lupus familiaris","brain","17-Feb-2022",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"CAR-2022-007",NA,"OR971344","Canis lupus familiaris","brain","02-Jan-2022",NA,NA,NA,"Abra",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2022-004",NA,"OR971343","Canis lupus familiaris","brain","14-Jan-2022",NA,NA,NA,"Abra",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2022-002",NA,"OR971342","Canis lupus familiaris","brain","01-Jun-2022",NA,NA,NA,"Mountain",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"CAR-2022-001",NA,"OR971341","Canis lupus familiaris","brain","01-Apr-2022",NA,NA,NA,"Abra",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2021-075",NA,"OR971340","Canis lupus familiaris","brain","15-Nov-2021",NA,NA,NA,"Abra",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2021-074",NA,"OR971339","Canis lupus familiaris","brain","11-Mar-2021",NA,NA,NA,"Abra",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2021-046",NA,"OR971338","Canis lupus familiaris","brain","25-Jun-2021",NA,NA,NA,"Benguet",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"CAR-2021-044",NA,"OR971337","Canis lupus familiaris","brain","18-Jun-2021",NA,NA,NA,"Abra",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2021-040",NA,"OR971336","Canis lupus familiaris","brain","06-Aug-2021",NA,NA,NA,"Abra",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2021-034",NA,"OR971335","Canis lupus familiaris","brain","14-May-2021",NA,NA,NA,"Apayao",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"CAR-2021-033",NA,"OR971334","Canis lupus familiaris","brain","10-May-2021",NA,NA,NA,"Abra",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2021-032",NA,"OR971333","Canis lupus familiaris","brain","03-May-2021",NA,NA,NA,"Apayao",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"CAR-2021-022",NA,"OR971332","Canis lupus familiaris","brain","11-Mar-2021",NA,NA,NA,"Ifugao",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"CAR-2021-016",NA,"OR971331","Canis lupus familiaris","brain","28-Feb-2021",NA,NA,NA,"Abra",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2021-015",NA,"OR971330","Canis lupus familiaris","brain","24-Feb-2021",NA,NA,NA,"Abra",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2019-208",NA,"OR971329","Canis lupus familiaris","brain","28-Oct-2019",NA,NA,NA,"Kalinga",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"CAR-2019-111",NA,"OR971328","Canis lupus familiaris","brain","14-Oct-2019",NA,NA,NA,"Abra",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2019-103",NA,"OR971327","Canis lupus familiaris","brain","23-Sep-2019",NA,NA,NA,"Kalinga",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"CAR-2019-099",NA,"OR971326","Canis lupus familiaris","brain","26-Sep-2019",NA,NA,NA,"Benguet",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"CAR-2019-098",NA,"OR971325","Canis lupus familiaris","brain","16-Sep-2019",NA,NA,NA,"Kalinga",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"CAR-2019-092",NA,"OR971324","Canis lupus familiaris","brain","04-Sep-2019",NA,NA,NA,"Benguet",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"CAR-2019-085",NA,"OR971323","Canis lupus familiaris","brain","26-Aug-2019",NA,NA,NA,"Kalinga",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R12-2019-0538",NA,"OR971644","Canis lupus familiaris","brain","24-Jun-2019",NA,NA,NA,"Sultan Kudarat",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R12-2019-0521",NA,"OR971643","Canis lupus familiaris","brain","19-Jun-2019",NA,NA,NA,"South Cotabato",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R12-2019-0472",NA,"OR971642","Canis lupus familiaris","brain","07-Jun-2019",NA,NA,NA,"Sarangani",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R12-2019-0014",NA,"OR971641","Sus scrofa","brain","09-Jan-2019",NA,NA,NA,"Sultan Kudarat",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R11-2022-33",NA,"OR971640","Canis lupus familiaris","brain","05-May-2022",NA,NA,NA,"Davao del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R11-2022-32",NA,"OR971639","Canis lupus familiaris","brain","05-Feb-2022",NA,NA,NA,"Davao de Oro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R11-2022-30",NA,"OR971638","Canis lupus familiaris","brain","25-Apr-2022",NA,NA,NA,"Davao del Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R11-2022-28",NA,"OR971637","Canis lupus familiaris","brain","04-Jan-2022",NA,NA,NA,"Davao del Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R11-2022-25",NA,"OR971636","Canis lupus familiaris","brain","25-Mar-2022",NA,NA,NA,"Davao del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R11-2022-19",NA,"OR971635","Canis lupus familiaris","brain","03-Nov-2022",NA,NA,NA,"Davao del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R11-2022-16",NA,"OR971634","Canis lupus familiaris","brain","15-Feb-2022",NA,NA,NA,"Davao del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R11-2022-15",NA,"OR971633","Canis lupus familiaris","brain","15-Feb-2022",NA,NA,NA,"Davao del Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R11-2022-14",NA,"OR971632","Canis lupus familiaris","brain","15-Feb-2022",NA,NA,NA,"Davao del Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R11-2022-11",NA,"OR971631","Canis lupus familiaris","brain","02-Apr-2022",NA,NA,NA,"Davao del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R11-2022-07",NA,"OR971630","Canis lupus familiaris","brain","18-Jan-2022",NA,NA,NA,"Davao del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R11-2021-68",NA,"OR971629","Canis lupus familiaris","brain","12-Jul-2021",NA,NA,NA,"Davao del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R11-2021-61",NA,"OR971628","Canis lupus familiaris","brain","14-Oct-2021",NA,NA,NA,"Davao del Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R11-2021-58",NA,"OR971627","Felis catus","brain","10-Jun-2021",NA,NA,NA,"Davao del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R11-2021-02",NA,"OR971626","Canis lupus familiaris","brain","01-Jun-2021",NA,NA,NA,"Davao del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R10-2021-010",NA,"OR971625","Canis lupus familiaris","brain","21-Apr-2021",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R10-2021-009",NA,"OR971624","Canis lupus familiaris","brain","18-May-2021",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R10-2021-008",NA,"OR971623","Canis lupus familiaris","brain","21-May-2021",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R10-2021-007",NA,"OR971622","Canis lupus familiaris","brain","07-Jun-2021",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R10-2021-006",NA,"OR971621","Canis lupus familiaris","brain","09-Jun-2021",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R10-2021-005",NA,"OR971620","Canis lupus familiaris","brain","02-Jul-2021",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R10-2021-004",NA,"OR971619","Canis lupus familiaris","brain","20-Aug-2021",NA,NA,NA,"Bukidnon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R10-2021-003",NA,"OR971618","Canis lupus familiaris","brain","23-Aug-2021",NA,NA,NA,"Bukidnon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R10-2021-002",NA,"OR971617","Canis lupus familiaris","brain","02-Sep-2021",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R10-2021-001",NA,"OR971616","Canis lupus familiaris","brain","02-Sep-2021",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R10-2019-970",NA,"OR971615","Canis lupus familiaris","brain","27-Dec-2019",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R10-2019-951",NA,"OR971614","Canis lupus familiaris","brain","16-Dec-2019",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
